"Event Category","Product ID","Product Price"
"ItemPurchased (App)","(1)_account_Product_9__0",1100
"ItemPurchased (App)","Pass_Product_1__2",1100
"ItemPurchased (App)","Pass_Product_1__1",770
"ItemPurchased (App)","Pass_Product_0__2",1100
"ItemPurchased (App)","Sudden_Product_Growth1__5",1100
"ItemPurchased (App)","Sudden_Product_Hero2__2",1100
"ItemPurchased (App)","Sudden_Product_Research__1",550
"ItemPurchased (App)","(0)_account_Product_6__0",110
"ItemPurchased (App)","Minigame_Product_draw_0__550",550
"ItemPurchased (App)","Minigame_Product_draw_1__1100",1100
"ItemPurchased (App)","account_Product_Hero_10__0",330
"ItemPurchased (App)","Sudden_Product_Weapon__0",330
"ItemPurchased (App)","Sudden_Product_Growth2__0",330
"ItemPurchased (App)","account_Product_draw_4__3",3300
"ItemPurchased (App)","Sudden_Product_Hero2__0",330
"ItemPurchased (App)","Sudden_Product_Hero1__2",1100
"ItemPurchased (App)","Sudden_Product_Growth2__1",550
"ItemPurchased (App)","Sudden_Product_Stage__4",1100
"ItemPurchased (App)","Pass_Product_0__0",550
"ItemPurchased (App)","Sudden_Product_Research__2",1100
"ItemPurchased (App)","Sudden_Product_Stage__0",1100
"ItemPurchased (App)","Sudden_Product_Research__3",3300
"ItemPurchased (App)","Sudden_Product_Research__2",1100
"ItemPurchased (App)","Sudden_Product_Weapon__1",550
"ItemPurchased (App)","Sudden_Product_Hero2__0",330
"ItemPurchased (App)","Sudden_Product_Armor__0",330
"ItemPurchased (App)","(0)_account_Product_7__0",110
"ItemPurchased (App)","(0)_account_Product_6__0",110
"ItemPurchased (App)","Pass_Product_3__1",770
"ItemPurchased (App)","Sudden_Product_Growth1__1",550
"ItemPurchased (App)","Sudden_Product_Hero2__0",330
"ItemPurchased (App)","Sudden_Product_Hero1__1",550
"ItemPurchased (App)","Sudden_Product_Growth2__1",550
"ItemPurchased (App)","Sudden_Product_Growth1__9",2200
"ItemPurchased (App)","Preminum_Product__2",1980
"ItemPurchased (App)","Minigame_Product_draw_6__5500",5500
"ItemPurchased (App)","Pass_Product_2__0",550
"ItemPurchased (App)","Sudden_Product_Hero1__0",330
"ItemPurchased (App)","Pass_Product_0__7",3300
"ItemPurchased (App)","Pass_Product_0__6",3300
"ItemPurchased (App)","Pass_Product_3__0",550
"ItemPurchased (App)","Pass_Product_0__5",3300
"ItemPurchased (App)","Pass_Product_0__4",3300
"ItemPurchased (App)","Pass_Product_0__3",2200
"ItemPurchased (App)","Pass_Product_0__2",1100
"ItemPurchased (App)","Pass_Product_0__1",770
"ItemPurchased (App)","Sudden_Product_Weapon__2",1100
"ItemPurchased (App)","account_Product_draw_4__0",110
"ItemPurchased (App)","account_Product_draw_3__0",110
"ItemPurchased (App)","account_Product_draw_1__1",110
"ItemPurchased (App)","account_Product_draw_0__1",110
"ItemPurchased (App)","account_Product_Hero_6__0",330
"ItemPurchased (App)","account_Product_Hero_5__0",330
"ItemPurchased (App)","account_Product_Hero_4__0",330
"ItemPurchased (App)","account_Product_Hero_3__0",330
"ItemPurchased (App)","account_Product_Hero_2__0",330
"ItemPurchased (App)","account_Product_Hero_1__0",330
"ItemPurchased (App)","account_Product_Hero_0__0",330
"ItemPurchased (App)","Sudden_Product_Hero1__1",550
"ItemPurchased (App)","Sudden_Product_Hero2__0",330
"ItemPurchased (App)","(0)_account_Product_2__0",110
"ItemPurchased (App)","account_Product_draw_3__1",550
"ItemPurchased (App)","Sudden_Product_Growth2__0",330
"ItemPurchased (App)","account_Product_draw_5__3",3300
"ItemPurchased (App)","(1)_account_Product_3__0",1100
"ItemPurchased (App)","Minigame_Product_draw_0__550",550
"ItemPurchased (App)","(0)_account_Product_2__0",110
"ItemPurchased (App)","account_Product_draw_5__2",1100
"ItemPurchased (App)","Pass_Product_3__1",770
"ItemPurchased (App)","Pass_Product_2__1",770
"ItemPurchased (App)","Pass_Product_1__1",770
"ItemPurchased (App)","Pass_Product_0__1",770
"ItemPurchased (App)","Preminum_Product__2",1980
"ItemPurchased (App)","Sudden_Product_Hero2__3",3300
"ItemPurchased (App)","Sudden_Product_Hero1__3",3300
"ItemPurchased (App)","Sudden_Product_Growth1__5",1100
"ItemPurchased (App)","(0)_account_Product_3__0",110
"ItemPurchased (App)","Pass_Product_3__0",550
"ItemPurchased (App)","Pass_Product_2__0",550
"ItemPurchased (App)","account_Product_draw_4__0",110
"ItemPurchased (App)","Pass_Product_1__0",550
"ItemPurchased (App)","account_Product_draw_3__0",110
"ItemPurchased (App)","account_Product_draw_1__1",110
"ItemPurchased (App)","account_Product_draw_0__1",110
"ItemPurchased (App)","Pass_Product_0__0",550
"ItemPurchased (App)","(0)_account_Product_7__0",110
"ItemPurchased (App)","(0)_account_Product_6__0",110
"ItemPurchased (App)","(0)_account_Product_4__0",110
"ItemPurchased (App)","(0)_account_Product_2__0",110
"ItemPurchased (App)","(0)_account_Product_1__0",110
"ItemPurchased (App)","Preminum_Product__4",660
"ItemPurchased (App)","Sudden_Product_Hero1__1",550
"ItemPurchased (App)","Pass_Product_3__0",550
"ItemPurchased (App)","Pass_Product_2__0",550
"ItemPurchased (App)","Pass_Product_1__0",550
"ItemPurchased (App)","Pass_Product_0__0",550
"ItemPurchased (App)","Preminum_Product__4",660
"ItemPurchased (App)","Preminum_Product__3",660
"ItemPurchased (App)","Preminum_Product__2",1980
"ItemPurchased (App)","account_Product_Hero_7__0",330
"ItemPurchased (App)","(0)_account_Product_2__0",110
"ItemPurchased (App)","Preminum_Product__4",660
"ItemPurchased (App)","account_Product_draw_0__2",550
"ItemPurchased (App)","account_Product_draw_5__0",110
"ItemPurchased (App)","Sudden_Product_Hero1__2",1100
"ItemPurchased (App)","Sudden_Product_Hero2__2",1100
"ItemPurchased (App)","Sudden_Product_Hero1__2",1100
"ItemPurchased (App)","account_Product_Hero_10__0",330
"ItemPurchased (App)","account_Product_Hero_9__0",330
"ItemPurchased (App)","account_Product_Hero_8__0",330
"ItemPurchased (App)","account_Product_Hero_7__0",330
"ItemPurchased (App)","account_Product_Hero_6__0",330
"ItemPurchased (App)","account_Product_Hero_5__0",330
"ItemPurchased (App)","account_Product_Hero_4__0",330
"ItemPurchased (App)","account_Product_draw_3__0",110
"ItemPurchased (App)","Pass_Product_2__1",770
"ItemPurchased (App)","account_Product_Hero_3__0",330
"ItemPurchased (App)","account_Product_draw_3__0",110
"ItemPurchased (App)","account_Product_Hero_2__0",330
"ItemPurchased (App)","account_Product_draw_4__0",110
"ItemPurchased (App)","account_Product_Hero_1__0",330
"ItemPurchased (App)","account_Product_Hero_0__0",330
"ItemPurchased (App)","(1)_account_Product_4__0",1100
"ItemPurchased (App)","Minigame_Product_draw_3__3300",3300
"ItemPurchased (App)","account_Product_Hero_7__0",330
"ItemPurchased (App)","Preminum_Product__4",660
"ItemPurchased (App)","Preminum_Product__3",660
"ItemPurchased (App)","Preminum_Product__2",1980
"ItemPurchased (App)","Sudden_Product_Growth2__0",330
"ItemPurchased (App)","Sudden_Product_Hero2__3",3300
"ItemPurchased (App)","Preminum_Product__2",1980
"ItemPurchased (App)","Minigame_Product_draw_3__3300",3300
"ItemPurchased (App)","Sudden_Product_Hero1__0",330
"ItemPurchased (App)","Sudden_Product_Weapon__0",330
"ItemPurchased (App)","Sudden_Product_Growth2__0",330
"ItemPurchased (App)","Preminum_Product__2",1980
"ItemPurchased (App)","Minigame_Product_draw_0__550",550
"ItemPurchased (App)","Minigame_Product_draw_6__5500",5500
"ItemPurchased (App)","Sudden_Product_Growth1__1",550
"ItemPurchased (App)","Sudden_Product_Hero1__0",330
"ItemPurchased (App)","Sudden_Product_Growth2__0",330
"ItemPurchased (App)","Preminum_Product__2",1980
"ItemPurchased (App)","Sudden_Product_Growth2__0",330
"ItemPurchased (App)","account_Product_Hero_6__2",1100
"ItemPurchased (App)","account_Product_draw_3__3",3300
"ItemPurchased (App)","account_Product_draw_1__4",3300
"ItemPurchased (App)","account_Product_draw_0__4",3300
"ItemPurchased (App)","Preminum_Product__3",660
"ItemPurchased (App)","Preminum_Product__1",770
"ItemPurchased (App)","Preminum_Product__2",1980
"ItemPurchased (App)","Minigame_Product_draw_2__1100",1100
"ItemPurchased (App)","Minigame_Product_draw_1__1100",1100
"ItemPurchased (App)","(1)_account_Product_8__0",1100
"ItemPurchased (App)","Sudden_Product_Growth1__7",2200
"ItemPurchased (App)","account_Product_draw_4__0",110
"ItemPurchased (App)","Preminum_Product__1",770
"ItemPurchased (App)","(0)_account_Product_6__0",110
"ItemPurchased (App)","Pass_Product_0__0",550
"ItemPurchased (App)","account_Product_draw_4__1",550
"ItemPurchased (App)","(0)_account_Product_3__2",1100
"ItemPurchased (App)","(0)_account_Product_3__1",550
"ItemPurchased (App)","(0)_account_Product_3__0",110
"ItemPurchased (App)","account_Product_draw_0__2",550
"ItemPurchased (App)","account_Product_draw_4__0",110
"ItemPurchased (App)","account_Product_draw_3__0",110
"ItemPurchased (App)","account_Product_draw_1__1",110
"ItemPurchased (App)","account_Product_draw_0__1",110
"ItemPurchased (App)","Preminum_Product__1",770
"ItemPurchased (App)","Sudden_Product_Hero1__4",5500
"ItemPurchased (App)","Preminum_Product__3",660
"ItemPurchased (App)","Preminum_Product__4",660
"ItemPurchased (App)","Preminum_Product__2",1980
"ItemPurchased (App)","account_Product_Hero_3__0",330
"ItemPurchased (App)","Sudden_Product_Growth2__7",5500
"ItemPurchased (App)","Sudden_Product_Growth2__1",550
"ItemPurchased (App)","Sudden_Product_Stage__10",5500
"ItemPurchased (App)","Preminum_Product__1",770
"ItemPurchased (App)","Sudden_Product_Stage__1",3300
"ItemPurchased (App)","Preminum_Product__1",770
"ItemPurchased (App)","account_Product_draw_3__0",110
"ItemPurchased (App)","account_Product_draw_4__0",110
"ItemPurchased (App)","Sudden_Product_Research__0",330
"ItemPurchased (App)","Sudden_Product_Stage__8",1100
"ItemPurchased (App)","(0)_account_Product_6__0",110
"ItemPurchased (App)","account_Product_draw_5__1",550
"ItemPurchased (App)","account_Product_draw_5__0",110
"ItemPurchased (App)","account_Product_draw_4__0",110
"ItemPurchased (App)","account_Product_draw_3__0",110
"ItemPurchased (App)","account_Product_draw_1__1",110
"ItemPurchased (App)","account_Product_draw_0__1",110
"ItemPurchased (App)","account_Product_Hero_6__2",1100
"ItemPurchased (App)","account_Product_Hero_6__1",550
"ItemPurchased (App)","account_Product_Hero_6__0",330
"ItemPurchased (App)","Preminum_Product__2",1980
"ItemPurchased (App)","(0)_account_Product_5__0",110
"ItemPurchased (App)","account_Product_draw_5__2",1100
"ItemPurchased (App)","Sudden_Product_Hero2__0",330
"ItemPurchased (App)","Sudden_Product_Research__1",550
"ItemPurchased (App)","(1)_account_Product_8__0",1100
"ItemPurchased (App)","Sudden_Product_Weapon__0",330
"ItemPurchased (App)","Sudden_Product_Growth2__0",330
"ItemPurchased (App)","Diamond_Product__1",330
"ItemPurchased (App)","account_Product_draw_3__3",3300
"ItemPurchased (App)","Preminum_Product__2",1980
"ItemPurchased (App)","Sudden_Product_Weapon__0",330
"ItemPurchased (App)","Sudden_Product_Hero2__0",330
"ItemPurchased (App)","Preminum_Product__1",770
"ItemPurchased (App)","Sudden_Product_Growth2__0",330
"ItemPurchased (App)","account_Product_Hero_6__0",330
"ItemPurchased (App)","account_Product_Hero_0__0",330
"ItemPurchased (App)","Sudden_Product_Growth2__0",330
"ItemPurchased (App)","Sudden_Product_Hero2__3",3300
"ItemPurchased (App)","Pass_Product_3__6",3300
"ItemPurchased (App)","Pass_Product_3__5",3300
"ItemPurchased (App)","Pass_Product_3__4",3300
"ItemPurchased (App)","Sudden_Product_Weapon__2",1100
"ItemPurchased (App)","Preminum_Product__2",1980
"ItemPurchased (App)","(0)_account_Product_3__2",1100
"ItemPurchased (App)","(0)_account_Product_3__1",550
"ItemPurchased (App)","(0)_account_Product_3__0",110
"ItemPurchased (App)","Sudden_Product_Research__6",3300
"ItemPurchased (App)","Pass_Product_1__5",3300
"ItemPurchased (App)","Sudden_Product_Stage__2",5500
"ItemPurchased (App)","(0)_account_Product_6__0",110
"ItemPurchased (App)","account_Product_Hero_9__0",330
"ItemPurchased (App)","account_Product_Hero_8__0",330
"ItemPurchased (App)","account_Product_Hero_7__0",330
"ItemPurchased (App)","Sudden_Product_Stage__0",1100
"ItemPurchased (App)","Sudden_Product_Hero2__1",550
"ItemPurchased (App)","Sudden_Product_Stage__1",3300
"ItemPurchased (App)","Sudden_Product_Hero1__0",330
"ItemPurchased (App)","Sudden_Product_Research__3",3300
"ItemPurchased (App)","account_Product_draw_4__2",1100
"ItemPurchased (App)","account_Product_draw_1__2",550
"ItemPurchased (App)","(0)_account_Product_6__0",110
"ItemPurchased (App)","(0)_account_Product_3__0",110
"ItemPurchased (App)","(0)_account_Product_7__0",110
"ItemPurchased (App)","Preminum_Product__2",1980
"ItemPurchased (App)","Sudden_Product_Research__5",1100
"ItemPurchased (App)","Pass_Product_3__5",3300
"ItemPurchased (App)","account_Product_draw_4__0",110
"ItemPurchased (App)","account_Product_draw_3__0",110
"ItemPurchased (App)","account_Product_draw_1__1",110
"ItemPurchased (App)","account_Product_draw_0__1",110
"ItemPurchased (App)","Sudden_Product_Growth1__0",550
"ItemPurchased (App)","account_Product_draw_0__4",3300
"ItemPurchased (App)","account_Product_draw_0__3",1100
"ItemPurchased (App)","Sudden_Product_Research__2",1100
"ItemPurchased (App)","account_Product_draw_3__2",1100
"ItemPurchased (App)","account_Product_draw_4__1",550
"ItemPurchased (App)","Preminum_Product__2",1980
"ItemPurchased (App)","Sudden_Product_Weapon__0",330
"ItemPurchased (App)","(0)_account_Product_7__0",110
"ItemPurchased (App)","Sudden_Product_Stage__3",550
"ItemPurchased (App)","Sudden_Product_Weapon__1",550
"ItemPurchased (App)","account_Product_draw_0__1",110
"ItemPurchased (App)","account_Product_draw_1__1",110
"ItemPurchased (App)","account_Product_draw_5__1",550
"ItemPurchased (App)","account_Product_draw_5__0",110
"ItemPurchased (App)","account_Product_draw_0__3",1100
"ItemPurchased (App)","Minigame_Product_draw_2__1100",1100
"ItemPurchased (App)","Minigame_Product_draw_1__1100",1100
"ItemPurchased (App)","Minigame_Product_draw_3__3300",3300
"ItemPurchased (App)","Sudden_Product_Research__0",330
"ItemPurchased (App)","Sudden_Product_Growth2__4",5500
"ItemPurchased (App)","Sudden_Product_Growth2__2",1100
"ItemPurchased (App)","Sudden_Product_Research__3",3300
"ItemPurchased (App)","account_Product_draw_1__1",110
"ItemPurchased (App)","Sudden_Product_Weapon__0",330
"ItemPurchased (App)","account_Product_Hero_0__0",330
"ItemPurchased (App)","account_Product_Hero_6__0",330
"ItemPurchased (App)","(0)_account_Product_3__0",110
"ItemPurchased (App)","Minigame_Product_draw_0__550",550
"ItemPurchased (App)","Sudden_Product_Growth1__2",1100
"ItemPurchased (App)","(0)_account_Product_6__0",110
"ItemPurchased (App)","Sudden_Product_Hero1__2",1100
"ItemPurchased (App)","Sudden_Product_Growth2__2",1100
"ItemPurchased (App)","Sudden_Product_Hero1__1",550
"ItemPurchased (App)","account_Product_draw_4__0",110
"ItemPurchased (App)","account_Product_draw_3__0",110
"ItemPurchased (App)","Pass_Product_2__0",550
"ItemPurchased (App)","Sudden_Product_Armor__1",550
"ItemPurchased (App)","Preminum_Product__1",770
"ItemPurchased (App)","Pass_Product_0__0",550
"ItemPurchased (App)","account_Product_draw_0__1",110
"ItemPurchased (App)","Sudden_Product_Research__3",3300
"ItemPurchased (App)","account_Product_Hero_6__0",330
"ItemPurchased (App)","account_Product_Hero_9__0",330
"ItemPurchased (App)","Preminum_Product__2",1980
"ItemPurchased (App)","Minigame_Product_draw_1__1100",1100
"ItemPurchased (App)","Sudden_Product_Hero2__1",550
"ItemPurchased (App)","Preminum_Product__2",1980
"ItemPurchased (App)","Sudden_Product_Hero2__1",550
"ItemPurchased (App)","Sudden_Product_Growth1__0",550
"ItemPurchased (App)","Pass_Product_1__3",2200
"ItemPurchased (App)","Pass_Product_0__3",2200
"ItemPurchased (App)","Pass_Product_0__2",1100
"ItemPurchased (App)","Minigame_Product_draw_4__3300",3300
"ItemPurchased (App)","Pass_Product_3__2",1100
"ItemPurchased (App)","Sudden_Product_Hero2__1",550
"ItemPurchased (App)","account_Product_draw_5__2",1100
"ItemPurchased (App)","account_Product_draw_3__0",110
"ItemPurchased (App)","Sudden_Product_Hero1__0",330
"ItemPurchased (App)","account_Product_draw_4__0",110
"ItemPurchased (App)","Preminum_Product__4",660
"ItemPurchased (App)","Preminum_Product__1",770
"ItemPurchased (App)","Pass_Product_1__0",550
"ItemPurchased (App)","Preminum_Product__2",1980
"ItemPurchased (App)","Preminum_Product__3",660
"ItemPurchased (App)","Sudden_Product_Armor__0",330
"ItemPurchased (App)","Minigame_Product_draw_0__550",550
"ItemPurchased (App)","Preminum_Product__2",1980
"ItemPurchased (App)","Pass_Product_3__0",550
"ItemPurchased (App)","Pass_Product_2__0",550
"ItemPurchased (App)","Pass_Product_1__0",550
"ItemPurchased (App)","Pass_Product_0__0",550
"ItemPurchased (App)","Minigame_Product_draw_6__5500",5500
"ItemPurchased (App)","Minigame_Product_draw_6__5500",5500
"ItemPurchased (App)","Preminum_Product__1",770
"ItemPurchased (App)","account_Product_draw_4__0",110
"ItemPurchased (App)","account_Product_draw_3__0",110
"ItemPurchased (App)","Sudden_Product_Hero2__0",330
"ItemPurchased (App)","Sudden_Product_Stage__0",1100
"ItemPurchased (App)","Sudden_Product_Weapon__1",550
"ItemPurchased (App)","Sudden_Product_Growth2__1",550
"ItemPurchased (App)","Sudden_Product_Weapon__0",330
"ItemPurchased (App)","Sudden_Product_Hero1__0",330
"ItemPurchased (App)","Sudden_Product_Growth2__0",330
"ItemPurchased (App)","account_Product_draw_5__2",1100
"ItemPurchased (App)","Preminum_Product__4",660
"ItemPurchased (App)","Preminum_Product__3",660
"ItemPurchased (App)","Preminum_Product__2",1980
"ItemPurchased (App)","(1)_account_Product_8__1",3300
"ItemPurchased (App)","Preminum_Product__4",660
"ItemPurchased (App)","Preminum_Product__3",660
"ItemPurchased (App)","account_Product_Hero_5__3",3300
"ItemPurchased (App)","account_Product_Hero_5__2",1100
"ItemPurchased (App)","account_Product_Hero_5__1",550
"ItemPurchased (App)","account_Product_Hero_5__0",330
"ItemPurchased (App)","Sudden_Product_Growth2__0",330
"ItemPurchased (App)","Preminum_Product__1",770
"ItemPurchased (App)","Sudden_Product_Hero1__0",330
"ItemPurchased (App)","Pass_Product_1__0",550
